Date,Close,Absolute Change,Percentage Change,RSI_14,SMA_50,Bollinger_Width,Target_Next_Day_Up
2021-08-03,3111.09,26.02,0.84,72.38886401299584,2916.8494,14.094679995438828,1
2021-08-04,3123.24,12.15,0.39,73.46153477938222,2922.853,13.855516602088604,0
2021-08-05,3107.45,-16.0,-0.51,69.67328180459029,2928.6707999999994,12.96806475853553,1
2021-08-08,3108.12,0.66,0.02,69.74457688486038,2934.5254000000004,12.05800161628522,1
2021-08-09,3109.66,1.54,0.05,69.9196212153239,2940.16,11.757426503111763,1
2021-08-10,3161.44,51.86,1.67,75.12977498786486,2947.7351999999996,11.085169923950886,1
2021-08-11,3162.59,0.94,0.03,75.23238080417025,2955.5640000000003,10.268498778217499,1
2021-08-12,3179.0,16.41,0.52,76.7090233882953,2962.6016000000004,9.175081659706027,0
2021-08-15,3154.03,-24.88,-0.78,69.88171777896495,2968.5488,7.490814449521483,1
2021-08-16,3160.05,5.72,0.18,70.5619765790368,2973.612,7.062210885062423,1
2021-08-17,3160.31,0.23,0.01,70.59286944214205,2978.6841999999997,6.615135398718705,1
2021-08-18,3198.6,38.28,1.21,74.78889476454026,2983.4534000000003,6.149199055996587,0
2021-08-19,3180.78,-18.24,-0.57,69.79738827925415,2988.1374,5.500866412871989,0
2021-08-24,3124.87,-56.03,-1.76,56.95386440484927,2991.7392,5.167371175004712,0
2021-08-25,3076.45,-48.42,-1.55,48.611256244972964,2993.6062,4.899325622740851,1
2021-08-26,3094.05,17.6,0.57,51.39805048965302,2994.9708,4.800193244471424,0
2021-08-29,3044.86,-49.18,-1.59,44.18583337004084,2995.4260000000004,5.264273956172553,0
2021-08-31,2975.84,-69.05,-2.27,36.45594353546927,2995.5490000000004,6.632565943414284,1
2021-09-01,2977.02,1.18,0.04,36.65995770825165,2995.7208,7.699747417592665,0
2021-09-02,2926.89,-50.13,-1.68,31.964728445533808,2996.1558,9.330870806212632,0
2021-09-05,2818.72,-108.26,-3.7,24.633395646401098,2995.8421999999996,12.39930492892964,1
2021-09-06,2980.78,161.94,5.74,44.990065428056305,2997.1810000000005,12.775961823670261,0
2021-09-07,2936.6,-44.18,-1.48,41.68456218238926,2998.6694,13.457671459878783,0
2021-09-08,2876.59,-60.02,-2.04,37.6393132438876,2999.3412,14.60795636321568,0
2021-09-09,2875.97,-0.62,-0.02,37.59871607306133,2999.453,15.544129289326502,1
2021-09-12,2947.42,71.43,2.48,44.96559572430257,3000.8916000000004,15.521436835077381,1
2021-09-13,2947.69,0.27,0.01,44.99202358036529,3003.2854,15.359504122791037,0
2021-09-14,2929.28,-18.54,-0.63,43.45956840635813,3005.3936,15.011784726945306,0
2021-09-15,2889.03,-40.26,-1.37,40.2330648372346,3006.3142,14.940167842349863,0
2021-09-16,2812.38,-76.65,-2.65,34.916741291651434,3005.8716000000004,15.257037253491198,0
2021-09-20,2698.24,-114.02,-4.05,28.811480099893046,3003.3818,16.633312115396034,1
2021-09-21,2712.07,13.83,0.51,30.399485548787354,3001.2612,16.719960561888776,1
2021-09-22,2816.95,104.88,3.87,41.125208793358894,3001.5776,15.41479181382918,1
2021-09-23,2819.65,2.7,0.1,41.375674209105235,3001.4686000000006,14.398191948724296,0
2021-09-26,2758.48,-61.27,-2.17,37.48491529987699,2998.6418,14.102945466125973,0
2021-09-27,2685.41,-73.05,-2.65,33.43973923108973,2995.2547999999997,13.97761517992577,0
2021-09-28,2615.4,-70.01,-2.61,30.089321601012173,2990.1422,14.974574118285997,1
2021-09-29,2665.93,50.58,1.93,35.14040133575662,2986.0198000000005,15.488571053089139,0
2021-09-30,2633.42,-32.51,-1.22,33.465128453033316,2981.0206,16.03677190583855,0
2021-10-03,2577.49,-55.93,-2.12,30.749160518073992,2972.9582,17.338740733135566,0
2021-10-04,2570.81,-6.68,-0.26,30.43149378298307,2964.4828,18.8097240071469,1
2021-10-05,2612.65,41.84,1.63,34.963549137858905,2957.0244000000002,18.55696718182872,1
2021-10-06,2681.1,68.47,2.62,41.659595105292766,2950.5602000000003,17.964400400720272,0
2021-10-10,2662.58,-18.53,-0.69,40.4462290436093,2942.6391999999996,17.798156877813483,0
2021-10-11,2639.37,-23.19,-0.87,38.91644949310635,2934.4182,17.61847246790176,1
2021-10-17,2656.96,17.59,0.67,40.74558921295203,2925.9639999999995,16.31463247402406,0
2021-10-18,2587.45,-69.51,-2.62,36.14007817058238,2915.8142,14.981351830385348,0
2021-10-19,2510.73,-77.33,-2.99,31.859676053874423,2904.4322,14.167074806360949,1
2021-10-20,2571.66,60.56,2.41,38.127285413586286,2894.2444,12.713617742497277,0
2021-10-21,2556.95,-14.7,-0.57,37.23678108255359,2883.6820000000002,12.154324429636405,1
2021-10-24,2584.52,27.51,1.08,40.06236698819038,2873.1506,12.259578754128778,1
2021-10-25,2672.25,87.63,3.39,48.073411490653086,2864.1308000000004,12.09231629898682,1
2021-10-26,2751.07,78.82,2.95,54.01955892804396,2857.0032,11.188137844634923,1
2021-10-27,2769.13,18.06,0.66,55.28308360698155,2850.2234,10.36423900885794,1
2021-10-28,2782.16,13.04,0.47,56.21788359963342,2843.6734,10.699366737118215,1
2021-10-31,2837.61,55.5,1.99,60.04570883287059,2837.1968000000006,12.448084943416264,0
2021-11-01,2819.86,-17.75,-0.63,58.288907094630915,2830.3421999999996,13.569771274652224,1
2021-11-02,2843.62,23.76,0.84,59.97695089222147,2823.6345999999994,14.838155729134908,1
2021-11-03,2848.84,5.22,0.18,60.35653887553619,2817.5307999999995,15.871909140527995,0
2021-11-08,2829.64,-19.2,-0.67,58.171166420142995,2810.9226,16.153983775225687,0
2021-11-09,2749.85,-79.79,-2.82,50.05934758986164,2802.7134,15.684580348602111,0
2021-11-11,2690.29,-59.57,-2.17,45.01339519229506,2792.5471999999995,15.394350963872064,0
2021-11-14,2688.92,-1.38,-0.05,44.90127928390807,2782.71,15.382401312465408,1
2021-11-15,2715.35,26.44,0.98,47.61220054893927,2774.5196,15.310889373717817,1
2021-11-16,2784.58,69.22,2.55,53.99695009707816,2768.6821999999997,15.301237361983421,1
2021-11-17,2801.52,16.95,0.61,55.42839852602513,2762.8315999999995,15.39372518888479,0
2021-11-18,2769.13,-32.39,-1.16,52.09081272187128,2757.3169999999996,14.745007371610793,0
2021-11-21,2757.53,-11.6,-0.42,50.908527213480156,2752.9507999999996,12.744654777216946,1
2021-11-22,2765.43,7.9,0.29,51.71233320617725,2748.719,11.380852775379724,0
2021-11-23,2733.12,-32.31,-1.17,48.2338369575773,2744.8435999999997,9.374582068149854,1
2021-11-24,2735.0,1.89,0.07,48.45111819695634,2743.1692000000003,7.402259952397597,0
2021-11-25,2731.78,-3.22,-0.12,48.0788864927767,2738.1892,6.81138630420244,0
2021-11-28,2651.49,-80.29,-2.94,39.85648277885096,2732.487,7.772291006966142,0
2021-11-29,2629.97,-21.51,-0.81,37.98156287567775,2727.5546000000004,8.883736191888012,0
2021-11-30,2628.37,-1.6,-0.06,37.839039450540405,2722.6026,9.76503464545167,1
2021-12-01,2633.65,5.28,0.2,38.6570830785371,2716.3271999999997,10.017693464480008,0
2021-12-02,2586.19,-47.47,-1.8,34.28898952811893,2709.0971999999997,10.81884213626304,0
2021-12-05,2513.87,-72.32,-2.8,28.925378575118614,2700.789,12.181978135057797,1
2021-12-06,2546.08,32.22,1.28,33.88575479597023,2693.93,12.444429387085162,0
2021-12-07,2508.9,-37.18,-1.46,31.18062434709846,2687.8603999999996,13.071255831256213,0
2021-12-08,2455.8,-53.1,-2.12,27.770819221060776,2683.0116000000003,14.820593364076595,0
2021-12-09,2449.97,-5.84,-0.24,27.41632213988366,2677.7695999999996,16.458316357266042,0
2021-12-12,2361.27,-88.7,-3.62,22.673992672675254,2668.656,19.11651957427062,0
2021-12-13,2281.67,-79.57,-3.37,19.42648050954793,2657.8964,22.402873112067123,1
2021-12-14,2418.85,137.18,6.01,36.34670399975923,2651.1038,22.66423015277873,0
2021-12-15,2414.62,-4.23,-0.17,36.094997155372624,2645.688,22.42776024760192,0
2021-12-16,2376.74,-37.87,-1.57,33.8352801501357,2640.9148,22.51235881080995,0
2021-12-20,2358.81,-17.93,-0.75,32.78890140258703,2634.7724,22.48929681034165,1
2021-12-21,2415.55,56.73,2.41,39.197115882280485,2630.415,21.444020306016906,1
2021-12-22,2507.7,92.16,3.82,47.88732286439054,2629.0191999999997,20.104659922801943,1
2021-12-23,2520.23,12.53,0.5,48.955625359729645,2628.0076,18.444765962352083,1
2021-12-26,2591.42,71.2,2.82,54.644582161645495,2627.583,16.80155858795452,0
2021-12-27,2521.65,-69.77,-2.69,48.89325452876677,2624.3940000000002,15.845422768318624,0
2021-12-28,2518.99,-2.66,-0.11,48.68287917891449,2621.5222,15.029498747437312,1
2021-12-29,2524.5,5.51,0.22,49.17076046771443,2619.2248,14.14616099966914,1
2022-01-02,2584.91,60.41,2.39,54.30060550842098,2617.7838,13.53773063428873,1
2022-01-03,2616.94,32.03,1.24,56.79061772677817,2618.3736000000004,13.903984865378929,1
2022-01-04,2679.95,63.01,2.41,61.26221830902695,2621.758,15.589865191942238,0
2022-01-05,2649.18,-30.77,-1.15,58.10019383044976,2623.3084000000003,16.49162981059782,1
2022-01-06,2692.47,43.29,1.63,61.13918336697505,2626.0188,17.91512084043611,1
2022-01-09,2765.51,73.05,2.71,65.66421881375872,2629.6385999999998,20.002410361601907,1
2022-01-10,2784.95,19.43,0.7,66.77318660988294,2631.8926,21.810441115359534,1
2022-01-11,2834.13,49.19,1.77,69.46045766099428,2633.5538,23.07832221755691,0
2022-01-12,2803.62,-30.51,-1.08,65.8996831350529,2634.2436,22.194077816660688,1
2022-01-13,2857.75,54.12,1.93,68.9417216896695,2635.7554,23.11770720777811,1
2022-01-16,2926.74,69.0,2.41,72.3297858148385,2637.538,24.323542715539038,1
2022-01-17,2947.43,20.69,0.71,73.2714764318758,2640.0894,24.626926290157407,0
2022-01-18,2936.66,-10.78,-0.37,71.89976397370806,2641.9502,23.779785063099183,0
2022-01-19,2898.31,-38.35,-1.31,67.08383192223627,2642.9395999999997,22.676141299987567,1
2022-01-20,2931.34,33.03,1.14,69.00919914487838,2644.9736,22.515860476901334,0
2022-01-23,2920.51,-10.83,-0.37,67.61271110803159,2648.3867999999998,21.989457673007458,0
2022-01-24,2820.65,-99.86,-3.42,56.29957228995022,2650.9939999999997,21.3525247343833,0
2022-01-25,2815.06,-5.59,-0.2,55.73735262461838,2653.5168,19.756240374174023,0
2022-01-26,2776.65,-38.42,-1.36,51.90202538297593,2654.7428000000004,17.76528616244846,1
2022-01-27,2779.98,3.33,0.12,52.209059246435565,2654.6508000000003,15.443147019253578,1
2022-01-30,2885.53,105.55,3.8,60.75956800159403,2656.3309999999997,13.835315915786909,0
2022-01-31,2872.05,-13.48,-0.47,59.300350681045444,2658.3894,12.24273681801261,1
2022-02-01,2891.33,19.29,0.67,60.75220287535099,2661.0654,11.331284437156258,0
2022-02-03,2876.74,-14.6,-0.5,59.03595014523998,2663.2915999999996,9.515323464502057,0
2022-02-06,2836.17,-40.57,-1.41,54.431244490539804,2665.3526,8.044499743208771,1
2022-02-07,2851.88,15.71,0.55,55.86675712026473,2667.6902,7.471892106510519,0
2022-02-08,2835.58,-16.3,-0.57,53.96714303970447,2669.7662,7.103702050107108,0
2022-02-09,2813.52,-22.06,-0.78,51.41891990587312,2673.0068,7.220101634484005,0
2022-02-10,2801.56,-11.96,-0.43,50.039392261087784,2676.4386,7.23738285757959,0
2022-02-13,2700.89,-100.67,-3.59,40.25052245394098,2677.889,8.800431611462848,1
2022-02-14,2700.98,0.08,0.0,40.261773683196765,2679.2356,9.712009630401905,1
2022-02-15,2754.29,53.3,1.97,46.668030441000184,2682.5976,9.524658149233442,0
2022-02-16,2734.44,-19.84,-0.72,44.74395159240348,2687.009,9.438771558116613,0
2022-02-17,2732.51,-1.94,-0.07,44.55162099325773,2690.7376,9.560017149787065,0
2022-02-20,2693.1,-39.4,-1.44,40.70405940187367,2694.4216,9.56033303748955,1
2022-02-21,2718.51,25.41,0.94,44.05863834953657,2699.6757999999995,9.155916204950284,1
2022-02-22,2735.93,17.42,0.64,46.30150442565232,2705.395,9.303293408897405,0
2022-02-23,2720.43,-15.5,-0.57,44.58848891855076,2712.5782,9.528471777279648,0
2022-02-24,2661.44,-58.99,-2.17,38.71757489259313,2720.1736000000005,10.313028297683974,0
2022-02-27,2653.7,-7.73,-0.29,38.01039069515275,2724.8706,11.070787481284185,0
2022-02-28,2610.58,-43.12,-1.62,34.25643579955455,2728.7898000000005,11.598701104206446,0
2022-03-02,2547.04,-63.54,-2.43,29.61500695149934,2732.1957999999995,12.853860310442226,0
2022-03-06,2543.39,-3.66,-0.14,29.368841739483003,2735.8874,13.432257904209322,1
2022-03-07,2544.94,1.55,0.06,29.636319025302853,2738.4752000000003,13.700466342773895,0
2022-03-09,2514.58,-30.36,-1.19,27.444051467674257,2738.6128,14.438932445294423,1
2022-03-10,2566.9,52.31,2.08,36.20243661661403,2739.5461999999998,14.0023064364819,1
2022-03-13,2667.97,101.07,3.94,49.00784881666839,2741.0771999999997,12.978564987135258,1
2022-03-14,2668.11,0.15,0.01,49.02311228539065,2744.0064,12.050848664366216,0
2022-03-15,2650.97,-17.15,-0.64,47.16184741112378,2746.646,11.106151019725091,0
2022-03-16,2631.25,-19.72,-0.74,45.0429268220173,2748.7810000000004,11.036565011900622,0
2022-03-20,2616.59,-14.67,-0.56,43.479004400430746,2749.4146,10.981270354164788,1
2022-03-21,2634.66,18.07,0.69,45.96922963022637,2749.7690000000002,10.37620148445396,1
2022-03-22,2650.7,16.04,0.61,48.15288605104591,2749.1839999999997,9.896322037144888,0
2022-03-23,2630.36,-20.34,-0.77,45.6342504556635,2748.8076,9.354940283744192,0
2022-03-24,2613.67,-16.69,-0.63,43.61820253313868,2747.2315999999996,9.147508989245658,0
2022-03-27,2572.26,-41.41,-1.58,39.012960927008876,2743.3666,8.79494262027521,0
2022-03-28,2541.84,-30.43,-1.18,36.00555004150633,2738.5044,8.241969176290088,0
2022-03-29,2527.58,-14.26,-0.56,34.65684231919302,2732.3734000000004,7.797422131688601,1
2022-03-30,2568.26,40.68,1.61,41.40040099402299,2727.6662,7.599920118616152,0
2022-03-31,2544.31,-23.95,-0.93,38.857809473770686,2721.3974,7.547727692957347,0
2022-04-03,2513.42,-30.89,-1.21,35.803619457956856,2713.131,7.9783184380097625,0
2022-04-04,2498.53,-14.88,-0.59,34.40003641204862,2704.153,8.43457129389743,0
2022-04-05,2452.07,-46.46,-1.86,30.396009858741976,2694.4611999999997,9.489248585543846,0
2022-04-06,2428.66,-23.41,-0.95,28.590238671740494,2685.0682,10.766673971736564,1
2022-04-07,2464.36,35.69,1.47,34.93805923859489,2675.7286,11.240054474998974,0
2022-04-11,2419.8,-44.56,-1.81,31.208928816174648,2665.7144,12.406996755324082,0
2022-04-12,2385.01,-34.79,-1.44,28.638785601635462,2657.0015999999996,13.317715460888452,1
2022-04-13,2415.25,30.24,1.27,33.74620216897041,2649.0054,13.445370450268737,0
2022-04-17,2385.65,-29.6,-1.23,31.37881040932362,2641.1854000000003,13.833422618523548,0
2022-04-18,2343.87,-41.78,-1.75,28.35511494964703,2632.4632,14.677389749200708,1
2022-04-19,2357.25,13.37,0.57,30.65953006075688,2621.8976000000002,15.130707003713786,0
2022-04-20,2320.52,-36.73,-1.56,27.997324683455687,2610.867,15.542954786637992,1
2022-04-21,2325.45,4.94,0.21,28.88984550997168,2599.5494,15.24251491763955,1
2022-04-24,2420.97,95.52,4.11,43.50255129078732,2590.4339999999997,14.068129845067858,0
2022-04-25,2386.02,-34.95,-1.44,40.24390874745569,2581.431,12.99590530096984,0
2022-04-26,2370.99,-15.02,-0.63,38.89461065090607,2571.8132,12.340665985445238,1
2022-04-27,2376.17,5.17,0.22,39.64566554397423,2562.625,11.830838131807939,0
2022-04-28,2356.17,-20.0,-0.84,37.71802510431744,2553.478,11.450917410004784,0
2022-05-02,2307.44,-48.73,-2.07,33.4504307703308,2543.5956,10.607403502662477,0
2022-05-04,2275.69,-31.76,-1.38,30.9901227483017,2535.0915999999997,10.193853503795761,0
2022-05-05,2238.62,-37.06,-1.63,28.36674510140371,2525.8444,10.525366484676525,1
2022-05-08,2256.58,17.95,0.8,31.396798821959905,2515.8902000000003,10.341574913119741,1
2022-05-09,2268.85,12.27,0.54,33.467384257932835,2506.5784,10.363624055122706,1
2022-05-10,2313.0,44.16,1.95,40.43394517573492,2498.1882,10.085285949980268,1
2022-05-11,2369.06,56.06,2.42,47.894550360898144,2491.7074,9.098961717911774,0
2022-05-12,2350.42,-18.64,-0.79,45.83872939985248,2484.3456,8.630432820218664,0
2022-05-17,2265.52,-84.9,-3.61,37.86618104520079,2474.9374,8.909972077295475,1
2022-05-18,2274.42,8.9,0.39,39.06268707228863,2466.0172000000002,8.624897448000656,0
2022-05-19,2250.91,-23.51,-1.03,37.03391271282612,2457.8066,8.798602279845403,0
2022-05-20,2235.09,-15.82,-0.7,35.69063907763231,2449.4344,9.340961768747913,0
2022-05-23,2200.88,-34.21,-1.53,32.91071173512343,2441.2404,10.165390129729115,1
2022-05-24,2217.19,16.32,0.74,35.49052458215799,2434.6434,10.734972774657098,1
2022-05-25,2231.57,14.37,0.65,37.76286915931385,2428.4069999999997,11.045349910314865,1
2022-05-26,2239.6,8.03,0.36,39.05390385265659,2422.3001999999997,10.135753823778208,0
2022-05-27,2223.78,-15.82,-0.71,37.40754982650026,2416.4842,9.675457730915625,0
2022-05-30,2173.44,-50.33,-2.26,32.685739782559324,2408.615,9.841088116291699,0
2022-05-31,2137.92,-35.53,-1.63,29.825025396498447,2398.014,10.198466456738036,0
2022-06-01,2130.73,-7.19,-0.34,29.26664553664459,2387.2664,10.599525243396227,0
2022-06-02,2112.47,-18.26,-0.86,27.841066322974555,2376.4964,11.576146377580173,0
2022-06-03,2078.71,-33.76,-1.6,25.37962258039566,2365.4456,13.070516608470662,0
2022-06-06,2065.82,-12.89,-0.62,24.48936291129762,2354.4302,14.577809478908016,0
2022-06-07,2020.23,-45.59,-2.21,21.60302328510629,2342.1416,16.533160302183788,1
2022-06-08,2080.45,60.22,2.98,32.8596749355853,2330.7366,17.13304560157597,0
2022-06-09,2062.81,-17.64,-0.85,31.43578401481774,2319.3856,17.337725964998274,0
2022-06-10,2048.16,-14.64,-0.71,30.262919081439293,2308.0754,16.483740742025084,0
2022-06-13,2032.34,-15.82,-0.77,29.004451866615454,2297.277,15.606928691644969,0
2022-06-14,1996.26,-36.07,-1.78,26.316598474121776,2286.3653999999997,16.19086466845528,0
2022-06-15,1966.37,-29.89,-1.5,24.306969858277498,2275.1412,16.722588346581883,1
2022-06-16,1978.94,12.57,0.64,26.837258514763988,2263.3547999999996,16.931799825513984,0
2022-06-17,1971.38,-7.56,-0.38,26.268509304759803,2251.8962,17.089015793104195,0
2022-06-19,1934.11,-37.27,-1.89,23.611855004595455,2240.31,17.87812915642779,0
2022-06-20,1884.81,-49.31,-2.55,20.63848090007967,2228.0356,18.890665954439413,1
2022-06-21,1924.74,39.93,2.12,28.492763378893684,2217.489,18.493968476529577,0
2022-06-22,1893.53,-31.21,-1.62,26.30167873622017,2206.7864,17.843488348336273,0
2022-06-23,1848.28,-45.25,-2.39,23.482176579172048,2194.4648,17.612970063105372,1
2022-06-24,1862.06,13.78,0.75,26.08090514383599,2183.31,17.451102783321435,1
2022-06-26,1956.98,94.92,5.1,40.95620615768531,2174.7494,16.44717326529077,0
2022-06-27,1933.13,-23.85,-1.22,38.84117477103246,2165.107,15.410719866077233,0
2022-06-28,1921.31,-11.82,-0.61,37.79934877382381,2155.8202,14.459738656529606,1
2022-06-29,1962.71,41.39,2.15,43.51425660081973,2148.197,13.640259836217947,1
2022-06-30,2037.64,74.93,3.82,52.093497103181775,2141.8048,13.28085954645902,0
2022-07-01,2028.77,-8.87,-0.44,51.103993447174965,2135.9698000000003,13.355572006089522,1
2022-07-03,2086.42,57.65,2.84,56.841936280301326,2131.1892000000003,13.461358227308823,0
2022-07-04,2076.67,-9.75,-0.47,55.65245626228816,2124.3032000000003,13.673858748056567,0
2022-07-05,2030.59,-46.08,-2.22,50.29559079801035,2117.1946,13.485705640374382,1
2022-07-06,2043.92,13.33,0.66,51.742669199161526,2110.6531999999997,13.608116324239528,0
2022-07-07,2027.32,-16.6,-0.81,49.79831916675686,2103.6762,13.803707447170172,0
2022-07-08,1992.62,-34.7,-1.71,45.914314046987826,2096.4051999999997,13.835076762378524,0
2022-07-11,1915.61,-77.01,-3.86,38.70023294436059,2088.5686,14.053890289779783,1
2022-07-12,1927.28,11.68,0.61,40.23274756804006,2081.6004000000003,14.174524500503487,1
2022-07-13,1986.82,59.54,3.09,47.451012434068446,2076.5644,14.114842573688872,1
2022-07-14,2001.53,14.71,0.74,49.08702459231454,2071.4634,13.608425327074706,1
2022-07-15,2009.46,7.93,0.4,49.99091602750256,2066.2756,13.47783696318542,1
2022-07-17,2011.4,1.94,0.1,50.22373764474858,2060.2436000000002,12.935631301029781,1
2022-07-18,2029.43,18.03,0.9,52.43987205198488,2053.451,11.41242894514832,1
2022-07-19,2045.7,16.27,0.8,54.41228631931625,2047.3565999999998,9.882092477683285,1
2022-07-20,2050.59,4.89,0.24,55.01612094536547,2043.0580000000002,9.862417633853672,0
2022-07-21,2044.72,-5.87,-0.29,54.08992996768495,2038.4640000000002,9.380125419852062,0
2022-07-22,2017.46,-27.26,-1.33,49.88951412366748,2033.795,8.40906572121226,1
2022-07-24,2078.51,61.05,3.03,57.79432094554414,2030.6634000000004,8.422246299233354,1
2022-07-25,2132.96,54.45,2.62,63.34773843578325,2029.305,9.652442534638565,0
2022-07-26,2088.16,-44.8,-2.1,56.73330938190961,2026.7244,9.991845156832207,1
2022-07-27,2111.99,23.83,1.14,59.175145987006104,2024.3328,10.321089876276112,1
2022-07-28,2127.47,15.49,0.73,60.72575520639042,2022.0901999999999,10.952148276727506,1
2022-07-29,2140.52,13.05,0.61,62.034896577126844,2020.425,11.835753951975036,1
2022-07-31,2195.1,54.58,2.55,66.99078583361026,2020.8582000000001,13.537275702172943,1
2022-08-01,2196.25,1.15,0.05,67.0882705880343,2022.0248000000001,14.855322717190461,0
2022-08-02,2193.48,-2.76,-0.13,66.57823508614422,2023.2798,15.597802391621146,0
2022-08-03,2186.77,-6.71,-0.31,65.28348901584664,2024.7658000000001,14.806561159456038,0
2022-08-04,2148.16,-38.61,-1.77,58.262426267663216,2026.1547999999998,13.38764255251698,0
2022-08-05,2113.55,-34.61,-1.61,52.7824860552323,2027.1094,12.585406271588475,1
2022-08-07,2123.82,10.27,0.49,54.16027527550842,2029.1812,11.886719855051137,0
2022-08-08,2106.15,-17.68,-0.83,51.382205216046536,2029.6951999999999,11.149400037029004,0
2022-08-09,2062.8,-43.35,-2.06,45.24998172241992,2029.695,10.527715278390911,0
2022-08-10,2056.88,-5.91,-0.29,44.46946108599865,2029.8694,10.201224485781447,0
2022-08-11,2037.92,-18.96,-0.92,41.972389537594765,2029.981,10.297217473956158,0
2022-08-14,2010.01,-27.92,-1.37,38.54152042576386,2030.256,10.854665873493966,1
2022-08-15,2065.89,55.88,2.78,47.7503617077178,2032.2463999999998,10.658648486660303,0
2022-08-16,2041.06,-24.83,-1.2,44.555654861736464,2033.4888,10.325388757582768,0
2022-08-17,2040.7,-0.36,-0.02,44.50915901085573,2034.8752000000002,10.660645592955449,1
2022-08-18,2068.26,27.56,1.35,48.9050856854958,2037.5582000000002,10.750615272472613,0
2022-08-21,2060.55,-7.72,-0.37,47.76509929675256,2041.073,10.899088676510466,0
2022-08-22,2053.13,-7.41,-0.36,46.638360806720975,2043.6408,11.111245290751969,1
2022-08-23,2054.98,1.85,0.09,46.97421598629874,2046.8698000000002,11.229291713160512,1
2022-08-24,2057.84,2.86,0.14,47.52408831975924,2051.061,11.20512709537224,0
2022-08-25,2039.54,-18.3,-0.89,44.35464071912709,2054.6106,10.52313371347297,0
2022-08-26,2022.62,-16.93,-0.83,41.59266126679415,2055.9234,9.680272996940277,0
2022-08-28,1989.26,-33.36,-1.65,36.73554764653838,2057.0460000000003,8.938590093459545,1
2022-08-29,1993.02,3.76,0.19,37.61975699498808,2058.4802,7.767369057134296,1
2022-08-30,1995.34,2.33,0.12,38.19375781386951,2059.1328,7.081882571789445,0
2022-08-31,1973.38,-21.97,-1.1,34.918468477041,2057.8476,7.207449609693387,0
2022-09-01,1972.29,-1.08,-0.05,34.759135710839786,2056.718,6.85255247330627,0
2022-09-02,1970.62,-1.67,-0.08,34.499397362717716,2054.402,6.613948374346414,1
2022-09-04,1977.3,6.68,0.34,36.542065031872994,2052.4146,6.780260366724939,0
2022-09-05,1973.01,-4.29,-0.22,35.77055146400485,2051.2630000000004,6.961425961359654,0
2022-09-06,1951.84,-21.16,-1.07,32.161933694920876,2049.4214,7.509991160074306,0
2022-09-07,1939.88,-11.97,-0.61,30.30206421861999,2047.6726,8.207346535512535,0
2022-09-08,1937.74,-2.13,-0.11,29.96812520026323,2046.575,8.447673947298487,0
2022-09-11,1926.28,-11.46,-0.59,28.177312955809683,2046.7884,8.974059385137465,0
2022-09-12,1912.74,-13.54,-0.7,26.186260530969236,2046.4976000000001,9.556922356118799,1
2022-09-13,1934.04,21.3,1.11,34.07777893058217,2045.4419999999998,9.271187230342571,1
2022-09-14,1981.48,47.44,2.45,47.53222380086105,2045.0410000000002,8.639582323796914,0
