Date,Close,Absolute Change,Percentage Change,RSI_14,SMA_50,Bollinger_Width,Target_Next_Day_Up
2022-09-15,1924.48,-57.0,-2.88,37.60198698511983,2043.3414000000002,8.38322175424166,0
2022-09-16,1910.38,-14.1,-0.73,35.61959561958362,2041.3210000000001,8.054930311967507,0
2022-09-18,1876.41,-33.97,-1.78,31.33361482432929,2038.2606,7.974321593670042,0
2022-09-20,1837.6,-38.81,-2.07,27.29301752440729,2034.0986000000003,8.845335180444494,1
2022-09-21,1848.8,11.19,0.61,30.09460896281277,2030.0628,9.288168833111568,0
2022-09-22,1838.96,-9.83,-0.53,29.036019611315865,2025.9475999999997,10.099868366749568,0
2022-09-25,1815.13,-23.83,-1.3,26.59612633141178,2021.901,11.061387633850655,1
2022-09-27,1831.05,15.92,0.88,30.780822112303056,2016.9518000000003,11.350379270873589,1
2022-09-28,1837.46,6.41,0.35,32.45062758449066,2011.0418,11.594450048750337,1
2022-09-29,1853.76,16.29,0.89,36.636562136254426,2006.3538,11.492213825180514,1
2022-10-09,1898.38,44.62,2.41,46.423981482175606,2002.0816,11.055174418365057,0
2022-10-10,1871.22,-27.16,-1.43,42.15554292881554,1996.9566,10.504351223545322,0
2022-10-11,1855.16,-16.06,-0.86,39.82385509185429,1991.2494,9.970331557760394,1
2022-10-12,1866.48,11.32,0.61,42.24858794558577,1984.677,9.557273542922465,1
2022-10-13,1870.63,4.15,0.22,43.152932554685336,1978.1645999999998,9.20628119729772,0
2022-10-16,1860.94,-9.69,-0.52,41.5181148359113,1971.5138,8.842126369639862,0
2022-10-17,1858.33,-2.61,-0.14,41.066829100563574,1964.945,8.566213211523586,0
2022-10-19,1845.52,-12.81,-0.69,38.83563332932356,1958.8922000000002,8.461900466191189,0
2022-10-20,1844.14,-1.38,-0.07,38.592377819953306,1953.5040000000001,7.9669459752841325,1
2022-10-23,1858.49,14.35,0.78,42.617415030261824,1948.1974,5.6233350258683625,1
2022-10-31,1874.88,16.39,0.88,46.89861216673173,1943.5720000000001,4.725938116190883,1
2022-11-01,1930.99,56.11,2.99,58.35388857901963,1940.9358000000002,5.317306474165691,1
2022-11-02,1938.3,7.32,0.38,59.57733904830497,1938.5641999999998,6.452328298200285,0
2022-11-03,1922.16,-16.14,-0.83,55.68742581048889,1936.249,6.9024171294118615,1
2022-11-06,1965.36,43.2,2.25,62.70618748097221,1935.356,8.2243801366252,0
2022-11-07,1958.94,-6.43,-0.33,61.155915309201944,1933.217,8.962112061904817,0
2022-11-08,1956.36,-2.57,-0.13,60.50849950131398,1931.5230000000001,9.082085058914052,0
2022-11-09,1917.22,-39.15,-2.0,51.58642125342984,1929.0534,8.781081467196127,0
2022-11-10,1893.7,-23.52,-1.23,47.092716197879675,1925.5622,8.401113651431567,0
2022-11-13,1883.16,-10.54,-0.56,45.19283381660785,1922.0144,8.202318578185883,1
2022-11-14,1904.45,21.29,1.13,49.614615403696746,1919.0408000000002,8.213781147964653,0
2022-11-15,1897.86,-6.59,-0.35,48.315228708017685,1915.8984,8.135776612733737,1
2022-11-16,1911.26,13.4,0.71,51.11857477474875,1912.9668,7.916427903206063,1
2022-11-17,1936.83,25.57,1.34,56.020584627611235,1910.9126,7.9398637221418324,0
2022-11-22,1929.7,-7.13,-0.37,54.38287841879321,1909.0541999999998,7.8815983227554645,0
2022-11-23,1921.99,-7.72,-0.4,52.59243273510041,1907.7088,7.617788460295491,1
2022-11-24,1933.55,11.56,0.6,54.98541955194212,1906.5194000000001,7.306173308049245,1
2022-11-27,1965.98,32.43,1.68,60.94175513173042,1905.9322,6.970381340376214,0
2022-11-28,1950.37,-15.61,-0.79,57.03001433298158,1905.4719999999998,6.155909806642472,1
2022-11-29,1953.35,2.99,0.15,57.58967496322445,1905.0932,5.471174180975131,0
2022-11-30,1949.85,-3.51,-0.18,56.656325215639356,1904.6778000000004,4.940041016309376,1
2022-12-01,1961.06,11.22,0.58,58.95101739870158,1904.353,5.118186563457891,1
2022-12-04,1963.22,2.16,0.11,59.397072871969755,1904.1572,5.294790415544001,0
2022-12-05,1938.76,-24.46,-1.25,52.446927182905505,1903.8956,5.267160703820886,0
2022-12-06,1933.88,-4.87,-0.25,51.16071238733241,1903.7756,5.065973950996463,0
2022-12-07,1917.28,-16.61,-0.86,46.943353916972754,1903.3664,4.963178993410602,0
2022-12-11,1885.31,-31.97,-1.67,40.08924444254666,1902.547,5.223829777823861,1
2022-12-12,1902.27,16.96,0.9,44.701939220367336,1902.3376,5.331570562250679,0
2022-12-13,1899.7,-2.57,-0.13,44.14725528482781,1901.6508000000001,5.2571422968169905,0
2022-12-14,1897.08,-2.62,-0.14,43.55392114705497,1899.9628,5.03853279374234,0
2022-12-15,1882.6,-14.48,-0.76,40.32799642777468,1899.1252,5.346197110064002,0
2022-12-18,1855.06,-27.54,-1.46,35.01583236165716,1898.0187999999998,6.141480277943373,1
2022-12-19,1858.89,3.83,0.21,36.2730415495286,1897.6684,6.815980852847892,1
2022-12-20,1873.11,14.22,0.77,40.8486627029966,1898.3785999999998,7.130360032654956,0
2022-12-21,1867.22,-5.89,-0.31,39.580970869769345,1898.7469999999998,7.488879362469946,0
2022-12-22,1867.21,-0.01,0.0,39.57872509065569,1899.3120000000001,7.805706766222305,1
2022-12-26,1924.09,56.88,3.05,55.16232931171682,1901.4912,7.764395237640293,1
2022-12-27,1983.95,59.87,3.11,65.30417596701477,1904.5492,8.06939137901031,0
2022-12-28,1972.15,-11.81,-0.6,62.312075368143695,1907.2430000000002,8.340159240571762,1
2022-12-29,2029.03,56.88,2.88,69.55364630628067,1910.7484,9.69367672158585,1
2023-01-01,2046.26,17.24,0.85,71.34950853348786,1913.7060000000001,11.218420374178896,1
2023-01-02,2063.83,17.56,0.86,73.09245093733183,1917.5582000000002,12.792678564473341,0
2023-01-03,2061.06,-3.03,-0.15,72.34522230275053,1921.6761999999999,14.036923291351695,1
2023-01-04,2125.84,64.78,3.14,78.00760653659279,1926.8634,16.439903364843154,1
2023-01-05,2143.93,18.09,0.85,79.28326048132158,1932.3294,18.651816503695372,1
2023-01-08,2164.61,20.68,0.96,80.66403535000123,1938.4028,20.676538837635373,1
2023-01-09,2211.76,47.15,2.18,83.38335712618337,1945.4714,22.815855021343626,0
2023-01-10,2190.42,-21.34,-0.96,78.0342946821683,1952.3693999999998,24.079168723799935,0
2023-01-12,2149.39,-41.04,-1.87,68.88449556870806,1958.4743999999998,24.388911989681418,1
2023-01-17,2182.11,32.72,1.52,71.73112560405471,1964.9468,24.765420729991064,0
2023-01-18,2173.1,-9.01,-0.41,69.83645997148918,1970.9112,24.542371877742596,1
2023-01-19,2178.81,5.71,0.26,70.37058630497843,1975.8675999999998,23.62387207796319,0
2023-01-23,2165.1,-13.71,-0.63,67.28956004903333,1980.4036,22.22067570469229,1
2023-01-24,2173.25,8.15,0.38,68.18140641426709,1985.4254,20.69007414759663,1
2023-01-25,2183.62,10.37,0.48,69.32734377650087,1989.7906,18.592547501703756,0
2023-01-26,2183.21,-0.41,-0.02,69.22119651710696,1994.276,15.73821968982125,0
2023-01-29,2168.53,-14.68,-0.67,65.3623394283601,1998.5194000000001,13.4157123009043,0
2023-01-30,2127.37,-41.16,-1.9,55.94524793851486,2002.7223999999999,11.865595875287434,0
2023-01-31,2111.68,-15.7,-0.74,52.8211182505763,2007.082,9.645316593148792,1
2023-02-01,2116.65,4.97,0.24,53.703052756231145,2011.7518,8.428586950906352,0
2023-02-02,2094.54,-22.12,-1.04,49.28883006638678,2015.5536,7.61728278222097,1
2023-02-05,2096.08,1.54,0.07,49.59957647097286,2019.5179999999998,7.085300669800616,1
2023-02-06,2100.7,4.62,0.22,50.57800408435086,2023.3067999999998,6.3639810460069235,1
2023-02-07,2177.34,76.64,3.65,63.304427895107715,2028.1170000000002,6.332139858645526,0
2023-02-08,2170.18,-7.16,-0.33,61.705775201873394,2032.9266,6.341042823679532,1
2023-02-09,2182.63,12.45,0.57,63.43490560421102,2038.1394,6.4221640724328815,0
2023-02-12,2121.86,-60.77,-2.78,51.26652209740565,2041.9056,6.133349622127911,0
2023-02-14,2105.46,-16.4,-0.77,48.559344771499745,2044.6951999999999,6.1995187288464075,0
2023-02-15,2091.56,-13.9,-0.66,46.32645368799596,2047.5190000000002,6.617974795651419,0
2023-02-16,2070.41,-21.15,-1.01,43.08040691733562,2049.8602,7.094094561892055,0
2023-02-20,2046.81,-23.6,-1.14,39.73474209393333,2051.7994,7.898547823871382,1
2023-02-22,2080.38,33.57,1.64,46.14206159092925,2054.1857999999997,7.943855216580313,0
2023-02-23,2022.64,-57.74,-2.78,38.55023159992142,2055.3741999999997,8.899469512981645,1
2023-02-26,2027.19,4.55,0.22,39.396419985049974,2057.1428,9.425195195627333,0
2023-02-27,2023.54,-3.65,-0.18,38.93325715498758,2058.9359999999997,9.653179121486238,0
2023-02-28,2019.93,-3.61,-0.18,38.4517616876152,2060.989,9.69950307731775,0
2023-03-01,1995.49,-24.44,-1.21,35.2714246326462,2063.1926000000003,10.105300276070306,0
2023-03-02,1969.02,-26.47,-1.33,32.1681486686671,2064.5276,11.158835364793566,0
2023-03-05,1938.25,-30.77,-1.56,28.976589482552072,2065.2986,12.613257692164389,1
2023-03-07,1952.66,14.41,0.74,32.36109013988444,2066.4102,13.459505702907887,1
2023-03-09,2002.7,50.04,2.56,42.591784902439244,2068.8122,13.660681395683719,0
2023-03-12,1975.9,-26.8,-1.34,39.17426131709256,2071.2290000000003,14.04159125009768,0
2023-03-13,1951.21,-24.68,-1.25,36.28563485679433,2073.0754,14.571953969373286,1
2023-03-14,1953.06,1.85,0.09,36.662500722430906,2074.6744,13.907446016340092,0
2023-03-15,1938.62,-14.44,-0.74,34.92598677205579,2076.1024,13.148519115890755,0
2023-03-16,1933.31,-5.32,-0.27,34.2829346232983,2077.4244,11.612519488529168,0
2023-03-19,1926.4,-6.9,-0.36,33.42059199196488,2077.4706,11.049984576171617,1
2023-03-20,1949.06,22.65,1.18,38.85243920056953,2076.7728,10.208113372557175,0
2023-03-22,1933.29,-15.76,-0.81,36.613679587137696,2075.9956,9.501564193097959,0
2023-03-23,1915.14,-18.15,-0.94,34.173046517841144,2073.7178,9.159672434632842,0
2023-03-26,1888.3,-26.85,-1.4,30.893479531627705,2070.5586000000003,9.414700998075961,1
2023-03-27,1906.0,17.7,0.94,35.30300975669529,2067.402,8.32455090383962,1
2023-03-28,1918.41,12.41,0.65,38.27676470483527,2064.549,8.026012527445117,1
2023-03-29,1919.42,1.02,0.05,38.52442590265948,2060.4206000000004,7.460002317064346,0
2023-03-30,1908.55,-10.87,-0.57,36.81245295464572,2055.7129999999997,6.856633112445709,0
2023-04-02,1888.55,-20.0,-1.05,33.83331629273846,2050.1918,6.338483706234433,0
2023-04-03,1871.88,-16.67,-0.88,31.542048494154926,2043.3942000000002,6.416484890729049,0
2023-04-04,1866.68,-5.2,-0.28,30.840425093032295,2036.9194,6.818826647059424,1
2023-04-05,1875.07,8.39,0.45,33.41402044818568,2031.4330000000002,7.192929589692603,0
2023-04-06,1866.79,-8.28,-0.44,32.142789175892105,2025.1266,7.508990471588131,0
2023-04-09,1838.49,-28.31,-1.52,28.19456331712172,2018.4344,7.284932637981734,1
2023-04-10,1844.02,5.54,0.3,30.003884821984812,2011.7386000000001,7.228112608749146,1
2023-04-11,1871.34,27.31,1.48,38.278287155452105,2005.8634,7.02866024702577,1
2023-04-12,1963.55,92.22,4.93,56.82828934174368,2001.6694,7.213972961685801,0
2023-04-13,1934.47,-29.07,-1.48,51.564946823223174,1996.6864,7.169403759103727,0
2023-04-16,1931.68,-2.8,-0.14,51.076170831584506,1991.6557999999998,7.153787436365869,0
2023-04-17,1908.05,-23.63,-1.22,47.01168761400893,1986.4461999999999,7.060970651242848,0
2023-04-18,1904.98,-3.07,-0.16,46.49402890807127,1981.9984,6.6673501678899365,1
2023-04-19,1920.12,15.13,0.79,49.450198325514286,1978.1671999999996,6.5397856571589115,0
2023-04-20,1904.4,-15.73,-0.82,46.5729823162798,1973.9222,6.494125309469963,0
2023-04-23,1885.6,-18.8,-0.99,43.32625668426459,1969.7434,6.503385610734691,1
2023-04-24,1888.32,2.71,0.14,43.935228697046036,1965.5882000000001,6.499157208783274,1
2023-04-25,1905.68,17.36,0.92,47.791124374116094,1961.6878,6.427432329615572,0
2023-04-26,1892.0,-13.68,-0.72,45.155595065551445,1955.9809999999998,6.321621638383953,0
2023-04-27,1889.73,-2.24,-0.12,44.71494107451577,1950.372,6.2840966794197595,0
2023-04-30,1870.65,-19.11,-1.01,41.08571376050632,1944.1324,6.366277215381301,0
2023-05-02,1866.4,-4.27,-0.23,40.301068578068765,1939.0232,6.410163139628569,0
2023-05-03,1857.23,-9.18,-0.49,38.588660496048355,1934.0586,6.507373254626714,1
2023-05-04,1869.73,12.73,0.69,42.19433461534458,1929.6219999999998,6.5419832200824075,0
2023-05-07,1850.61,-19.12,-1.02,38.47332976910863,1925.226,6.7172594002748856,0
2023-05-08,1833.69,-16.93,-0.91,35.490583020992915,1920.9636,6.803441844935383,1
2023-05-09,1844.36,10.66,0.58,38.7171755448332,1916.2432000000001,6.798291953065333,0
2023-05-10,1841.93,-2.43,-0.13,38.247977686391096,1912.629,7.109617176113793,0
2023-05-11,1838.59,-3.34,-0.18,37.57397081534169,1908.8570000000002,6.467649235837272,0
2023-05-14,1821.64,-16.96,-0.92,34.273178853749286,1904.8190000000002,6.5278861287333765,0
2023-05-15,1818.31,-3.34,-0.18,33.64779469088609,1900.7866000000001,6.48562982941965,1
2023-05-16,1821.62,3.31,0.18,34.918998434752595,1897.3092,6.609828997119613,1
2023-05-17,1845.01,23.39,1.28,43.20020272583331,1894.829,6.403708048153771,1
2023-05-18,1877.32,32.3,1.75,52.240635647360094,1893.6104,5.820999017845047,1
2023-05-21,1883.2,5.88,0.31,53.68536255868468,1892.2212,5.537950301241748,1
2023-05-22,1891.31,8.1,0.43,55.676887221723085,1889.9934,5.6039904638843945,1
2023-05-23,1942.63,51.31,2.71,65.72161639706624,1889.328,6.6909913573279605,1
2023-05-24,1959.12,16.49,0.85,68.21425366203114,1889.4862,7.8319538478802295,0
2023-05-28,1941.74,-17.38,-0.89,63.013280215322844,1889.2598,8.517504760468572,0
2023-05-30,1888.61,-53.16,-2.74,50.37008332617547,1888.2595999999999,8.5114413002491,0
2023-05-31,1849.79,-38.83,-2.06,43.50201529204437,1886.5892,8.557932570011104,1
2023-06-01,1866.34,16.54,0.89,46.83053663992153,1885.3880000000001,8.557958716612852,1
2023-06-04,1919.38,53.03,2.84,55.814850570695654,1884.7944,8.864032428535957,0
2023-06-05,1901.99,-17.38,-0.91,52.6722767879427,1884.1684,8.978695099186831,1
2023-06-06,1927.66,25.66,1.35,56.560338250053874,1884.4188000000001,9.255510782754394,1
2023-06-07,1932.33,4.68,0.24,57.24842831899143,1885.2994,9.347296218907088,1
2023-06-08,1939.61,7.27,0.38,58.3558475591231,1885.9716,9.527451876691812,1
2023-06-11,1980.09,40.48,2.09,63.94804623743435,1887.2052,10.187458315904061,1
2023-06-12,1987.87,7.79,0.39,64.92297982815879,1888.5741999999998,10.693088743387383,1
2023-06-13,2020.64,34.17,1.72,68.75563273552345,1890.816,11.28980490917209,1
2023-06-14,2037.06,16.42,0.81,70.49523646885042,1893.7862,11.741390450951654,1
2023-06-15,2042.07,5.0,0.25,71.02532262504641,1897.19,11.901638159352583,1
2023-06-18,2094.33,52.26,2.56,75.89106129162042,1901.7430000000002,13.16607551010946,0
2023-06-19,2091.39,-2.94,-0.14,75.12672019951727,1906.0694,14.23681313791168,0
2023-06-20,2064.83,-26.56,-1.27,68.42232180842522,1910.0302000000001,14.554353967582761,0
2023-06-21,2050.78,-14.05,-0.68,65.11207876439094,1914.276,14.565921482717364,1
2023-06-22,2055.53,4.75,0.23,65.7159661506948,1918.5062,14.906423016462966,1
2023-06-25,2117.73,62.21,3.03,72.44263455266396,1923.434,16.03310087989801,1
2023-06-26,2129.42,11.69,0.55,73.49518213503804,1926.7513999999999,16.99721452956163,1
2023-06-27,2186.36,56.94,2.67,77.91911182293302,1931.7892,18.058823648633172,0
2023-06-28,2150.99,-35.37,-1.62,70.09276865360287,1936.1754,17.361536813942525,0
2023-07-02,2097.29,-53.7,-2.5,60.205526685332416,1939.9602,15.95454386168657,0
2023-07-03,2075.97,-21.32,-1.02,56.780984918989326,1943.38,15.068356464671808,1
2023-07-04,2088.7,12.73,0.61,58.305970926628085,1946.7516,13.677782678022385,0
2023-07-05,2049.44,-39.26,-1.88,52.189754784172116,1949.6524,12.439076844560681,0
2023-07-06,2049.38,-0.06,0.0,52.18074600969275,1952.928,11.062676635632235,1
2023-07-09,2077.76,28.38,1.38,56.04556358023648,1956.7168,9.516460384277496,0
2023-07-10,2076.96,-0.8,-0.04,55.90839157737969,1960.1424000000002,8.574252378729682,0
2023-07-11,2072.24,-4.73,-0.23,55.052268597815555,1963.7472,7.606927886664606,1
2023-07-12,2097.55,25.31,1.22,58.70402431144436,1967.9035999999999,7.126262712555683,0
2023-07-13,2084.93,-12.62,-0.6,56.250056852944475,1972.1892,6.796150625332165,1
2023-07-16,2097.09,12.16,0.58,58.06890335566639,1976.8029999999999,6.491712368041363,1
2023-07-17,2144.16,47.07,2.24,64.26244059728307,1982.5416,6.859984791810827,1
2023-07-18,2154.07,9.91,0.46,65.42051172474353,1988.2284,7.305104900368161,1
2023-07-19,2165.24,11.17,0.52,66.72920457511191,1994.521,7.687791221146692,0
2023-07-20,2163.92,-1.31,-0.06,66.4093490680169,2001.1256,7.758158763418688,1
2023-07-23,2227.16,63.24,2.92,73.06951037039718,2008.7816,8.849175814672579,0
2023-07-24,2200.5,-26.66,-1.19,67.03526934082609,2015.9530000000002,9.502852516100644,0
2023-07-25,2164.31,-36.19,-1.64,59.814164974095114,2022.4674,9.666851260463764,0
2023-07-26,2156.2,-8.11,-0.37,58.29859733513152,2029.1585999999998,9.38730764096498,0
2023-07-27,2126.48,-29.71,-1.37,52.99890331119109,2035.322,9.300863712801519,0
2023-07-30,2100.34,-26.14,-1.22,48.79716729001801,2040.8964,9.288655426495481,1
2023-07-31,2106.18,5.84,0.27,49.75555639817319,2046.1198000000002,9.11663238981217,0
2023-08-01,2077.58,-28.9,-1.35,45.28520101039151,2050.125,9.198397607721457,1
2023-08-02,2086.84,9.25,0.44,46.947228403746735,2054.1978,8.803309353354955,1
2023-08-03,2089.84,3.0,0.14,47.50359099039075,2058.1684,8.352467963288783,0
2023-08-06,2051.47,-38.37,-1.83,41.50794115881942,2060.3451999999997,8.676735506023508,0
2023-08-07,2048.26,-3.21,-0.15,41.041251336348815,2062.128,9.02185594755326,0
2023-08-08,2019.85,-28.4,-1.38,37.06881682296586,2063.6902,9.762311118686858,1
2023-08-09,2060.91,41.06,2.03,45.308135101798335,2067.1362,10.021762234975618,1
2023-08-10,2066.05,5.13,0.24,46.256724726136994,2071.4614,10.161020707537723,1
2023-08-13,2080.86,14.81,0.71,49.00139727049865,2075.7518,10.238763264062134,0
2023-08-14,2077.24,-3.61,-0.17,48.35139686351676,2078.909,10.280002536251292,0
2023-08-15,2045.44,-31.8,-1.53,42.96031579652982,2081.778,10.47054396518054,0
2023-08-16,2025.12,-20.31,-0.99,39.8989870201247,2083.7272,10.674928022123794,1
2023-08-17,2033.13,8.01,0.39,41.66370317459807,2085.7432,10.639605389432766,0
2023-08-20,2011.22,-21.91,-1.07,38.34691283030478,2087.1753999999996,9.409484267704535,0
2023-08-21,1998.28,-12.93,-0.64,36.498853309753045,2087.5391999999997,8.486342418851686,1
2023-08-22,2015.98,17.69,0.88,40.708101900551654,2088.1014,7.743346413428283,1
2023-08-23,2045.45,29.47,1.46,47.00659146960962,2088.5976,6.607973099302818,0
2023-08-24,2013.93,-31.52,-1.54,41.88200020624677,2088.135,6.133975331342769,0
2023-08-27,1993.38,-20.54,-1.02,38.90412544667255,2087.1612,6.2541567776496665,1
2023-08-28,1998.48,5.09,0.25,40.04347889968399,2085.2441999999996,6.0125209110501405,0
2023-08-29,1993.42,-5.05,-0.25,39.26117604396344,2083.2848,6.141189879049523,0
2023-08-30,1990.59,-2.82,-0.14,38.80456487071011,2081.8,6.053063090201101,0
2023-09-03,1960.78,-29.81,-1.49,34.28177184238605,2080.0,6.252201059031114,1
2023-09-04,1967.83,7.04,0.35,36.176370470729786,2078.246,6.6391764638328095,0
2023-09-05,1961.37,-6.45,-0.32,35.17567508285248,2075.1188,7.035611953658741,0
2023-09-07,1932.45,-28.92,-1.47,31.03661518557523,2071.1794,7.961362033535008,1
2023-09-10,1942.68,10.23,0.52,33.995283421432475,2066.3058,8.240630652449218,1
2023-09-11,1986.99,44.3,2.28,45.00152724460218,2063.0258,7.849773324796628,0
2023-09-12,1967.57,-19.42,-0.97,41.71814596826802,2060.4314,7.168149265208262,1
2023-09-13,2007.06,39.48,2.0,49.74739990226134,2059.0532000000003,6.2149298633427446,0
2023-09-17,1964.91,-42.14,-2.09,42.946522223420466,2056.5774,5.888493679316963,1
2023-09-18,1969.18,4.26,0.21,43.78494334193267,2054.9722,5.740714595174025,1
2023-09-19,1985.43,16.24,0.82,46.97827559920643,2053.6932,5.350911759779197,1
2023-09-21,2029.78,44.34,2.23,54.56429080306665,2052.7336,5.587161848011598,0
2023-09-24,2010.35,-19.42,-0.95,51.11394129012612,2051.4013999999997,5.662602660535919,0
2023-09-25,2004.45,-5.89,-0.29,50.07839650862839,2050.0456,5.56588960684233,1
2023-09-26,2022.91,18.45,0.92,53.26849196877287,2048.5528,5.155729096030641,0
2023-09-27,2004.3,-18.6,-0.91,49.812647884257416,2046.9402,5.064450311110284,0
2023-10-01,1971.1,-33.2,-1.65,44.29205227028111,2044.4204,5.084238484827964,1
2023-10-02,1976.29,5.19,0.26,45.31240213914023,2041.0629999999999,5.048238670981799,0
2023-10-03,1958.72,-17.56,-0.88,42.47601929427194,2037.156,5.129579124987661,1
2023-10-04,1967.97,9.24,0.47,44.44755916431721,2033.2105999999999,5.140524308910424,0
2023-10-05,1956.92,-11.04,-0.56,42.57053042436498,2029.0706,5.1726004938136745,0
2023-10-08,1921.24,-35.67,-1.82,37.1195682009296,2022.9522,5.766123234809573,0
2023-10-09,1908.66,-12.58,-0.65,35.39853261994011,2017.1153999999997,6.4925113870291735,0
2023-10-10,1889.59,-19.06,-0.99,32.90772850532521,2011.621,7.2963751148858975,1
2023-10-11,1894.76,5.16,0.27,34.25830670192961,2006.3922,7.982313692662448,0
2023-10-12,1874.6,-20.16,-1.06,31.588040307518895,2001.3546000000001,9.000121100948416,0
2023-10-16,1851.43,-23.16,-1.23,28.808753569771653,1996.3763999999999,10.32570552033625,1
2023-10-17,1864.62,13.18,0.71,32.45230298004914,1991.5451999999998,10.900481866550859,1
2023-10-18,1907.89,43.27,2.32,42.79550496854791,1988.1513999999997,11.064395230682056,0
2023-10-19,1903.84,-4.05,-0.21,42.14501075212394,1984.4914,11.211437335352922,0
2023-10-29,1875.65,-28.18,-1.48,37.83423904435568,1980.2076000000002,11.488731516411574,1
2023-10-30,1878.7,3.04,0.16,38.56639617167592,1976.7522,11.009080580812777,0
2023-10-31,1864.4,-14.29,-0.76,36.40170640341604,1973.075,10.79625642293978,0
2023-11-01,1858.56,-5.83,-0.31,35.524747781217044,1969.8492,10.532849361691063,0
2023-11-02,1847.7,-10.86,-0.58,33.889713299112415,1965.585,9.745539931700552,0
2023-11-05,1826.23,-21.46,-1.16,30.865222754452915,1960.7885999999999,9.34283358777819,1
2023-11-06,1847.54,21.3,1.16,36.88591863276895,1956.1222,8.999301687024829,1
2023-11-07,1858.76,11.22,0.6,39.85579259699051,1951.7526,8.210134603635536,1
2023-11-08,1863.94,5.17,0.27,41.23073219529845,1948.1226000000001,7.530516977788583,0
2023-11-09,1852.08,-11.85,-0.63,39.03066772443804,1944.6617999999999,6.43396803337027,1
2023-11-20,1853.48,1.39,0.07,39.44145578910279,1941.0688,5.220744085878784,0
2023-11-21,1829.65,-23.82,-1.28,35.10570095382795,1937.4374000000003,5.005764174813382,1
2023-11-22,1850.33,20.67,1.13,41.15155864999634,1934.4784,4.642525010881318,1
2023-11-23,1860.2,9.87,0.53,43.840763414983066,1931.3627999999999,4.483846151819811,1
2023-11-26,1907.95,47.75,2.56,54.64019691602899,1928.6127999999999,4.731527860952034,0
2023-11-27,1896.67,-11.27,-0.59,52.09178612721828,1926.2676000000001,4.9511399678556725,0
2023-11-28,1894.53,-2.17,-0.11,51.6000897670063,1924.2906,5.081964784225718,0
2023-11-29,1876.6,-17.93,-0.94,47.55030234740988,1921.853,5.097473235627467,0
2023-11-30,1858.53,-18.06,-0.96,43.8178412192448,1919.1552000000001,4.718072531596656,0
2023-12-03,1851.23,-7.29,-0.39,42.37087357563416,1916.368,4.362054213389215,0
2023-12-04,1847.81,-3.42,-0.18,41.67650970943774,1914.1085999999998,4.368415628564423,0
2023-12-05,1837.71,-10.1,-0.54,39.61195713835348,1911.5062,4.416720517437188,1
2023-12-06,1841.04,3.33,0.18,40.6557652847748,1909.0996,4.491073773322991,1
2023-12-07,1852.77,11.73,0.63,44.307544842713085,1907.506,4.4983939241794735,1
2023-12-10,1963.98,111.2,6.0,65.79685800534486,1907.9319999999998,6.657466241708726,0
2023-12-11,1948.57,-15.4,-0.78,62.214560193842566,1907.1636,7.461497403497715,1
2023-12-12,1985.44,36.86,1.89,66.86316606191758,1907.521,9.079739912112569,1
2023-12-13,1988.04,2.6,0.13,67.16989546106663,1907.1406,10.359239459470555,1
2023-12-14,1994.6,6.55,0.32,67.97535529368048,1907.7344,11.477644981180983,1
