Date,Close,Absolute Change,Percentage Change,RSI_14,SMA_50,Bollinger_Width,Target_Next_Day_Up
2023-12-17,2022.35,27.75,1.39,71.19483585817623,1908.7978,12.781793079849399,1
2023-12-18,2060.49,38.14,1.88,74.9258739042324,1910.299,14.507753189266609,1
2023-12-19,2106.48,45.98,2.23,78.53610685088225,1911.8329999999999,16.451420923713634,1
2023-12-20,2141.87,35.39,1.68,80.82415785841162,1914.4633999999999,18.69055551755448,0
2023-12-21,2109.1,-32.77,-1.53,73.05801080663778,1916.5564000000002,19.70974959981288,0
2023-12-24,2088.07,-21.03,-0.99,68.50858159303758,1917.8596000000002,20.44846441452125,0
2023-12-27,2070.84,-17.23,-0.82,64.94049526498038,1919.1904000000002,20.727942074059655,0
2023-12-28,2068.9,-1.93,-0.09,64.53295262962361,1921.1463999999999,20.814989495000113,0
2024-01-01,2060.15,-8.75,-0.42,62.624025115475575,1922.8236000000002,20.50293113553718,0
2024-01-02,2030.1,-30.05,-1.45,56.44840358913801,1924.2512,19.64084745257601,1
2024-01-03,2058.0,27.9,1.37,60.35724403593126,1926.0518,18.5879996087406,0
2024-01-04,2049.28,-8.71,-0.42,58.58736021236347,1927.899,17.15032020424463,0
2024-01-07,2022.92,-26.36,-1.28,53.48189040002138,1929.9325999999999,15.08603983805008,1
2024-01-08,2059.49,36.57,1.8,58.84065276447713,1932.9492,12.608199156198962,1
2024-01-09,2080.12,20.62,1.0,61.5327603696019,1936.7597999999998,9.6677343113936,1
2024-01-10,2089.62,9.5,0.45,62.741299457010896,1940.6570000000002,9.082539544752134,0
2024-01-11,2088.99,-0.62,-0.03,62.60083984464085,1944.9447999999998,7.912534307941509,1
2024-01-14,2120.62,31.62,1.51,66.63897348353947,1950.3286,7.5887916239445,1
2024-01-16,2175.17,54.54,2.57,72.21162873747846,1956.5396000000003,8.063349227915557,0
2024-01-17,2163.06,-12.1,-0.55,69.43857894723823,1961.6430000000003,8.021481988502092,0
2024-01-18,2155.82,-7.24,-0.33,67.76316052363072,1966.6825999999999,8.070946453321493,0
2024-01-21,2130.18,-25.63,-1.18,62.05298716831394,1971.7732,8.114751410600176,0
2024-01-22,2098.69,-31.49,-1.47,55.83046815484014,1976.1730000000002,8.099873241807947,0
2024-01-23,2098.29,-0.4,-0.01,55.75398751949866,1980.8508,7.826857889173498,0
2024-01-24,2088.04,-10.25,-0.48,53.723082115009134,1985.4404000000002,7.790172051286402,0
2024-01-25,2084.09,-3.94,-0.18,52.92303345054733,1990.1682,7.794318157003882,1
2024-01-28,2094.46,10.37,0.49,54.82507192716588,1995.5328,7.747857292217347,1
2024-01-29,2104.72,10.26,0.48,56.68954806912572,2000.6763999999998,7.699819923405907,1
2024-01-30,2119.61,14.88,0.7,59.31398724481653,2005.8934,7.629539668599221,0
2024-01-31,2097.93,-21.67,-1.02,54.1672732610148,2010.5732,7.059214972678286,0
2024-02-01,2067.01,-30.92,-1.47,47.79725391563352,2014.8718,6.972199283939987,0
2024-02-04,2061.7,-5.31,-0.25,46.77982955600268,2019.0362,6.8256860301818945,1
2024-02-05,2076.27,14.57,0.7,49.929266060483464,2023.9686,6.03968769325406,1
2024-02-06,2085.71,9.44,0.45,51.91474658292157,2028.6762000000003,5.789501862451303,1
2024-02-07,2090.64,4.92,0.23,52.96374307509406,2033.285,5.725710997816251,1
2024-02-08,2096.32,5.68,0.27,54.203344285099114,2037.0523999999998,5.699960312793297,0
2024-02-11,2085.82,-10.5,-0.5,51.501296374111455,2040.8354000000002,5.717819316079929,1
2024-02-12,2101.16,15.33,0.73,55.02845893856984,2044.9679999999998,5.679306693556572,0
2024-02-13,2070.59,-30.56,-1.45,47.59913686043607,2048.8478,4.9139939846271234,1
2024-02-14,2076.5,5.91,0.28,49.03178001133026,2053.2072,4.1043152180179625,0
2024-02-15,2062.03,-14.46,-0.69,45.73482980498175,2057.4232,3.3235917659630623,0
2024-02-18,2034.82,-27.21,-1.31,40.25353181210547,2061.1634,3.5655523381680383,0
2024-02-20,2033.06,-1.76,-0.08,39.920260050436966,2065.0703999999996,4.113785626076138,0
2024-02-21,2026.59,-6.46,-0.31,38.65331559558218,2068.7814000000003,4.64257472212337,0
2024-02-22,2005.83,-20.76,-1.02,34.83328851140037,2071.8426,5.519727268600967,0
2024-02-25,1979.02,-26.81,-1.33,30.624110263470655,2072.1434,6.794580264535734,1
2024-02-26,1992.3,13.28,0.67,34.82525937653541,2073.018,7.419885887446674,1
2024-02-27,2001.64,9.34,0.46,37.68348288905123,2073.3419999999996,7.635388205279598,0
2024-02-28,2000.77,-0.87,-0.04,37.518431717159984,2073.5966,7.510660059188708,0
2024-02-29,1972.09,-28.68,-1.43,32.46961813513337,2073.1463999999996,7.972048521296891,0
2024-03-03,1960.3,-11.78,-0.59,30.64400193229696,2071.9054,8.720742847119944,1
2024-03-04,2078.0,117.7,6.0,56.77344926474199,2072.2556,8.819972562022862,0
2024-03-05,2007.69,-70.31,-3.38,45.69784896064803,2070.2798000000003,8.801536365702667,1
2024-03-06,2017.03,9.33,0.46,47.172193660177314,2067.7830000000004,8.586940527713088,1
2024-03-07,2030.55,13.51,0.67,49.317335135774016,2066.212,8.218937302051984,1
2024-03-10,2052.65,22.1,1.08,52.69851594181963,2065.5036,7.761221964138149,1
2024-03-12,2111.21,58.55,2.85,60.26326624481243,2066.311,8.179567356796937,0
2024-03-13,2108.72,-2.48,-0.11,59.82515277130182,2067.1074,8.309752515827455,0
2024-03-14,2080.87,-27.84,-1.32,55.00820484951247,2067.5218,8.41347684643026,0
2024-03-17,2070.25,-10.62,-0.51,53.24755966144381,2068.3248000000003,8.354143950490158,1
2024-03-18,2073.53,3.27,0.15,53.74003409626877,2068.6354,8.447875116504438,0
2024-03-19,2067.29,-6.24,-0.3,52.60476217483136,2068.9956,8.576952145634992,0
2024-03-20,2063.95,-3.34,-0.16,51.97188851943436,2069.8161999999998,8.669182702870897,0
2024-03-21,2048.57,-15.37,-0.74,49.045794462816346,2069.5978,8.67436902714652,0
2024-03-25,2031.55,-17.01,-0.83,45.961859049807586,2068.6264,8.564969245451728,1
2024-03-26,2041.7,10.14,0.49,48.05935907368095,2067.6679999999997,8.139013309509682,0
2024-03-27,2030.86,-10.83,-0.53,46.005551553366644,2066.5054,7.854552858593306,1
2024-03-28,2035.64,4.78,0.23,47.07951349382029,2064.8058,7.6406529663662015,0
2024-03-31,2018.33,-17.3,-0.85,43.690446749849755,2061.669,7.481630439475396,0
2024-04-01,2012.07,-6.26,-0.31,42.49896216246812,2058.6492,6.901339831812549,0
2024-04-02,2010.21,-1.85,-0.09,42.13131581085887,2055.737,5.960705282612779,0
2024-04-03,2006.78,-3.43,-0.17,41.419733577393195,2053.269,6.0921029413713645,0
2024-04-04,2004.05,-2.73,-0.13,40.82866420625167,2051.3762,6.138167672847563,1
2024-04-07,2026.81,22.75,1.13,47.548838786004026,2049.9466,6.06282998792066,1
2024-04-09,2036.01,9.19,0.45,50.01980811125935,2048.906,6.039380303648996,0
2024-04-10,2025.3,-10.71,-0.52,47.23035064700345,2047.7302,6.102796648888718,0
2024-04-14,2023.35,-2.35,-0.11,46.71948628803772,2046.3080000000002,5.404212039588139,0
2024-04-15,2006.52,-16.82,-0.83,42.45160137054682,2044.344,4.6587435234392895,0
2024-04-16,1991.71,-14.81,-0.73,39.06934590121263,2041.786,4.562712355189514,0
2024-04-18,1972.14,-19.56,-0.98,35.09078619991821,2039.2702,4.880138798681285,1
2024-04-21,1984.43,12.29,0.62,39.27309978765421,2037.6186000000002,4.713370633573652,0
2024-04-22,1969.02,-15.41,-0.77,36.12963062185198,2035.765,4.775776121401586,1
2024-04-24,1969.17,0.15,0.0,36.18317606455773,2033.6229999999998,4.708949788843711,0
2024-04-25,1965.93,-3.24,-0.16,35.49105755968914,2031.2274,4.81817845546295,1
2024-04-28,1980.27,14.33,0.72,40.8810631479207,2029.02,4.843055122287594,1
2024-04-29,1980.34,0.07,0.0,40.90701920752442,2026.7004000000002,4.669440887338756,1
2024-04-30,2006.28,25.93,1.3,49.71725860755031,2025.1096,4.492976561691126,0
2024-05-02,1998.96,-7.31,-0.36,47.562292783877766,2023.0656,4.210493924208327,0
2024-05-05,1974.37,-24.58,-1.23,41.11515083851571,2021.1412,4.255409741073509,0
2024-05-06,1958.75,-15.62,-0.79,37.626147478715275,2018.7862,4.516247696295246,1
2024-05-07,1960.81,2.06,0.1,38.36894420602274,2016.7618,4.68996078065077,0
2024-05-08,1960.6,-0.21,-0.01,38.3188466431411,2015.2774000000002,4.836483456578819,1
2024-05-09,1966.23,5.63,0.28,40.559591056375886,2013.9408,4.898559174190158,1
2024-05-12,1974.5,8.26,0.42,43.789843255692475,2012.899,4.589347490729826,1
2024-05-13,1998.89,24.39,1.23,52.06373458694586,2012.7602,4.012178071988998,1
2024-05-14,2027.51,28.62,1.43,59.58192256673818,2013.73,4.059802419910996,0
2024-05-15,2017.97,-9.54,-0.47,56.406222841202094,2014.2434,3.958536361453169,1
2024-05-16,2018.76,0.79,0.03,56.61245358588316,2014.5858,4.136314007354434,1
2024-05-19,2064.45,45.69,2.26,66.48706693514208,2015.8594,5.435805828940594,1
2024-05-20,2092.0,27.54,1.33,70.80216601001632,2018.2576000000001,7.031963207469947,1
2024-05-21,2115.94,23.94,1.14,73.9419996896691,2021.3704,8.788169509385629,1
2024-05-22,2131.49,15.54,0.73,75.76501257390142,2022.4402,10.313134219261071,0
2024-05-26,2109.34,-22.14,-1.03,68.42202799676103,2024.4731999999997,10.993598715685668,1
2024-05-27,2113.27,3.93,0.18,68.99617447312106,2026.398,11.486376458420796,0
2024-05-29,2089.42,-23.81,-1.12,61.66825566065178,2027.5753999999997,11.631661112846336,0
2024-05-30,2069.53,-19.89,-0.95,56.29817242500685,2027.9129999999998,11.527160780993409,1
2024-06-02,2083.04,13.51,0.65,58.91518572847262,2027.3496,11.63710050120597,0
2024-06-03,2079.07,-3.97,-0.19,57.81946409977338,2026.7566,11.623804638489052,1
2024-06-04,2085.3,6.22,0.29,59.10483129175515,2026.8452,11.3476304615194,0
2024-06-05,2079.71,-5.58,-0.26,57.41422277586614,2027.0344,10.695188383950791,0
2024-06-06,2077.78,-1.93,-0.09,56.810030350893136,2027.1194,9.901409206693884,0
2024-06-09,2073.19,-4.59,-0.22,55.31905454958234,2027.2374000000002,8.889897136025782,1
2024-06-10,2082.09,8.9,0.42,57.64049959558014,2027.6002,7.769006580628314,1
2024-06-11,2115.24,33.15,1.59,64.9460261119221,2028.9335999999998,6.739485913855151,1
2024-06-12,2121.62,6.37,0.3,66.15580690623553,2030.735,6.045092706257011,0
2024-06-13,2112.29,-9.32,-0.43,62.74546875581399,2032.1468,5.6444545638316805,0
2024-06-16,2095.25,-17.04,-0.8,56.969262412256896,2033.4345999999998,4.766223831527083,0
2024-06-18,2076.49,-18.76,-0.89,51.363172038100885,2034.2516,3.6503891470742236,1
2024-06-19,2078.76,2.27,0.1,51.97895659999649,2035.4602,3.4876118689105713,0
2024-06-20,2068.31,-10.44,-0.5,48.90903180876986,2036.585,3.6507015001564787,0
2024-06-23,2062.94,-5.37,-0.25,47.36105577564314,2037.6396,3.710443295580019,1
2024-06-24,2066.16,3.21,0.15,48.415350230370144,2038.8272,3.3689898418084314,1
2024-06-25,2071.77,5.6,0.27,50.28364627525858,2040.1816000000001,3.277322614049287,0
2024-06-26,2060.16,-11.6,-0.56,46.52792835719374,2040.8485999999998,3.191246070080235,0
2024-06-27,2051.92,-8.24,-0.4,44.015183484747936,2041.1668000000002,3.420412905073326,0
2024-06-30,2037.09,-14.83,-0.72,39.84454823875761,2041.4026000000001,3.8586568230314797,1
2024-07-01,2053.38,16.29,0.8,45.90771655029058,2042.0032,4.000679672047799,1
2024-07-02,2100.43,47.04,2.29,58.81844167519667,2043.8814000000002,4.113597471392194,1
2024-07-03,2104.22,3.79,0.18,59.653817747029045,2046.1316,4.24404633625096,1
2024-07-04,2119.7,15.46,0.73,62.958881050578384,2049.0828,4.5631762223931025,1
2024-07-07,2140.97,21.27,1.0,66.96342915402383,2052.2136,5.1856973415992345,0
2024-07-08,2136.35,-4.62,-0.21,65.31177144171737,2055.5602000000003,5.5785904609628405,1
2024-07-09,2152.14,15.79,0.73,68.1987977461222,2059.2196000000004,6.171833869392622,1
2024-07-10,2175.4,23.25,1.08,71.9078719498515,2063.409,7.03679297751033,1
2024-07-11,2204.61,29.21,1.34,75.7352726248476,2067.8958,8.334042879611946,1
2024-07-14,2257.59,52.97,2.4,80.83542881427675,2073.4408,10.603741350601279,0
2024-07-15,2240.41,-17.18,-0.76,75.30774026699926,2078.1234,11.921046018557327,1
2024-07-16,2310.59,70.18,3.13,81.018028430192,2084.356,14.232770643530273,1
2024-07-17,2364.63,54.04,2.33,84.07247270477124,2092.1612,17.02217129915201,1
2024-07-18,2424.32,59.68,2.52,86.63134951557366,2101.4725999999996,20.139094276893275,1
2024-07-21,2485.94,61.61,2.54,88.65727402814318,2111.9752,23.464875550178952,1
2024-07-22,2488.09,2.15,0.08,88.72149673541135,2122.525,25.766318037135438,1
2024-07-23,2563.43,75.33,3.02,90.70710675750897,2134.469,28.608910135405118,0
2024-07-24,2536.11,-27.32,-1.06,84.87202665981059,2145.7012,29.928516621184148,1
2024-07-25,2568.11,32.0,1.26,86.00744643055424,2157.0856,30.903057651179417,1
2024-07-28,2681.56,113.42,4.41,89.12405304326171,2170.1666,32.62469865314201,0
2024-07-29,2661.09,-20.46,-0.76,85.42681633050633,2183.029,33.19885073065439,1
2024-07-30,2696.65,35.55,1.33,86.47636899126897,2196.5868,34.00190361643444,1
2024-07-31,2760.9,64.25,2.38,88.138567875956,2210.5157999999997,34.885768230681364,0
2024-08-01,2755.62,-5.29,-0.19,87.19014386106718,2223.7882,35.00822827795116,1
2024-08-05,2796.38,40.76,1.47,88.2419968846163,2237.397,35.09018853077121,0
2024-08-06,2651.32,-145.05,-5.18,67.11903955605925,2247.7936,33.118654469802685,1
2024-08-07,2759.67,108.35,4.08,72.42804203213569,2260.8002,31.5750790426264,1
2024-08-08,2766.38,6.7,0.24,72.72178178178767,2273.8624,29.703299085771285,1
2024-08-11,2860.91,94.46,3.41,76.51732921566472,2289.2922,28.44422719692626,1
2024-08-12,2931.65,70.81,2.47,78.88504056727878,2306.5346000000004,27.973094815630823,0
2024-08-13,2923.46,-8.18,-0.27,77.9056548219078,2323.343,26.155032988925687,1
2024-08-14,2957.75,34.29,1.17,79.07691431998644,2340.9166,24.95072477541078,1
2024-08-15,3000.81,43.05,1.45,80.47656435700657,2359.2268,24.23745815423814,0
2024-08-18,2966.33,-34.48,-1.15,76.08737571326895,2376.9592,23.221863488965354,1
2024-08-21,2968.44,2.11,0.07,76.1730171123929,2394.7724,22.453290752156445,1
2024-08-22,2974.46,6.01,0.2,76.43235821993116,2412.7978,21.207579984354485,0
2024-08-25,2894.57,-79.88,-2.68,66.14344032208156,2429.0474,19.961862969191316,0
2024-08-27,2782.6,-111.96,-3.86,54.97373688965769,2442.3946,17.868952302906518,1
2024-08-28,2786.4,3.8,0.13,55.24993148030992,2455.6902,15.907845416220168,0
2024-08-29,2749.57,-36.83,-1.32,51.925389421311074,2468.4358,15.390076736825828,0
2024-09-01,2695.93,-53.63,-1.95,47.44738890657769,2480.4494,15.027723328849396,1
2024-09-02,2823.25,127.32,4.72,56.93973598370653,2495.3846,14.333249969462827,1
2024-09-03,2830.16,6.9,0.24,57.389579260100206,2510.4126,14.091389426070533,0
2024-09-04,2739.46,-90.73,-3.2,50.00520528648868,2523.8356,14.203733245914352,0
2024-09-05,2727.36,-12.1,-0.44,49.097586343876834,2537.124,14.598246032820681,0
2024-09-08,2701.9,-25.46,-0.93,47.15803298878479,2549.8388,14.010005727249073,0
2024-09-09,2646.03,-55.86,-2.06,43.13141652052575,2561.324,15.095908296804888,0
2024-09-10,2632.94,-13.09,-0.49,42.22178227128301,2572.7796000000003,16.264239498569495,0
2024-09-11,2610.21,-22.73,-0.86,40.61980840992846,2583.9453999999996,17.643596934501666,1
2024-09-12,2688.53,78.31,3.0,47.94825731777605,2596.9741999999997,17.733947449522958,0
2024-09-15,2637.79,-50.73,-1.88,44.14694467851668,2608.6623999999997,18.106324465974524,0
2024-09-16,2580.76,-57.03,-2.16,40.281463237680626,2618.269,18.48698943123456,0
2024-09-18,2576.76,-4.0,-0.15,40.016804250536865,2627.7198,17.955162065756106,1
2024-09-22,2588.35,11.58,0.44,41.22185520337941,2637.0928000000004,17.250934932527613,0
2024-09-23,2529.33,-59.02,-2.28,37.131010175495966,2644.86,16.600040546253595,0
2024-09-24,2470.39,-58.93,-2.33,33.55023785833244,2651.5408,15.891820373301288,1
2024-09-25,2519.57,49.18,1.99,38.84936107534563,2658.8894,15.140734819246326,0
2024-09-26,2486.76,-32.81,-1.3,36.744124619501136,2665.1166000000003,15.742571776051376,0
2024-09-29,2464.4,-22.36,-0.89,35.33866804970623,2670.3124,16.24631754452237,1
2024-09-30,2508.86,44.45,1.8,40.23383238023564,2675.3378000000002,16.31640081442987,1
2024-10-01,2623.56,114.7,4.57,50.61994132583491,2683.0008000000003,16.138261106015015,0
2024-10-02,2597.49,-26.07,-0.99,48.55460771979584,2688.7388,14.537948804208128,1
2024-10-06,2653.58,56.09,2.15,52.997993909968194,2694.5178,12.44880479662393,1
2024-10-07,2690.72,37.13,1.39,55.72488869991257,2699.8457999999996,11.904641662078806,0
2024-10-08,2663.32,-27.39,-1.01,53.26947999142363,2703.3933999999995,11.261040087202202,1
2024-10-09,2668.17,4.85,0.18,53.65872088266913,2706.995,10.934343493872827,1
2024-10-15,2699.66,31.48,1.17,56.209169795217946,2709.7196000000004,11.378177216799044,1
2024-10-16,2742.88,43.22,1.6,59.50347024801219,2713.8550000000005,12.348742035421076,1
2024-10-17,2745.36,2.47,0.09,59.69085541527868,2717.4,13.242412388733976,0
2024-10-20,2697.91,-47.44,-1.72,54.495150505209416,2717.7270000000003,13.311682334748612,0
2024-10-21,2639.92,-57.99,-2.14,48.893808190957294,2717.3035999999997,13.317072550303378,1
2024-10-22,2665.81,25.88,0.98,51.300510062827,2716.6868000000004,13.398316212250046,0
2024-10-23,2645.39,-20.41,-0.76,49.32742595237247,2714.3765999999996,13.367043243015345,0
2024-10-24,2627.14,-18.25,-0.68,47.56659448900636,2711.8070000000002,13.328964259028142,0
2024-10-27,2617.95,-9.19,-0.34,46.663273983495685,2708.2383999999997,12.948171421267107,1
2024-10-28,2645.36,27.41,1.04,49.72968005613079,2708.1192000000005,11.791835821781204,1
2024-10-29,2692.05,46.69,1.76,54.52557889136969,2706.7668,11.25916271564287,0
2024-10-30,2677.62,-14.43,-0.53,52.847509071275255,2704.9916,9.95617393433707,0
2024-11-05,2677.4,-0.21,0.0,52.82081862088739,2701.3213999999994,7.643987606089158,0
2024-11-06,2675.51,-1.88,-0.07,52.57515787137521,2696.1985999999997,5.609043804525682,1
2024-11-10,2738.06,62.54,2.33,59.31853464882256,2692.4906,5.834933008420585,1
2024-11-11,2760.21,22.14,0.8,61.411036018955286,2688.5398,5.8704312142243396,0
2024-11-12,2748.96,-11.24,-0.4,59.73057164594229,2683.5028,6.170941870539591,0
2024-11-13,2734.83,-14.12,-0.51,57.5986581720333,2678.8727999999996,6.366183312537521,1
2024-11-14,2748.78,13.95,0.51,59.148879149185476,2674.4796,6.585457954374164,1
2024-11-17,2753.76,4.98,0.18,59.71511319058216,2670.0656,6.805482656385011,0
2024-11-19,2702.65,-51.11,-1.85,51.78218391231641,2666.2272000000003,6.807208452902867,1
2024-11-20,2711.75,9.09,0.33,52.97989780247636,2664.8102000000003,6.652175088129949,0
2024-11-21,2680.44,-31.31,-1.15,48.51465709988023,2662.6910000000003,6.450276759325645,0
2024-11-24,2667.4,-13.03,-0.48,46.74751491400492,2661.0476,6.4990044147896775,1
2024-11-25,2683.24,15.83,0.59,49.169573008025914,2660.7938,6.268677491021954,1
2024-11-26,2716.66,33.41,1.24,53.93052588279773,2658.6620000000003,6.238110586979572,1
2024-11-27,2756.36,39.7,1.46,58.860026010017215,2657.1859999999997,6.280625221223278,0
2024-11-28,2748.05,-8.3,-0.3,57.47373549228899,2657.3578,5.914720857076397,0
2024-12-01,2738.06,-9.99,-0.36,55.773113313209905,2657.5717999999997,5.149029210785578,1
2024-12-02,2758.04,19.97,0.72,58.42287919707109,2658.6946000000003,4.795160552094607,1
2024-12-03,2775.85,17.8,0.64,60.684097557850414,2661.2909999999997,5.033877806402997,0
2024-12-04,2750.87,-24.97,-0.89,56.07740530464937,2663.6496,4.863425654142802,0
2024-12-05,2734.93,-15.93,-0.57,53.297063738930824,2666.1440000000002,4.575115863452397,0
2024-12-08,2689.0,-45.93,-1.67,46.19055585734846,2666.1534,4.421687954260728,0
2024-12-09,2676.15,-12.84,-0.47,44.40656942214536,2666.9206,4.73557432574607,0
2024-12-10,2669.82,-6.32,-0.23,43.51498501752104,2668.7018,4.935480657267126,1
2024-12-11,2715.71,45.88,1.71,51.16931357481897,2671.4808000000003,4.85863166413198,0
2024-12-12,2682.29,-33.42,-1.23,46.25353969987051,2673.3596000000002,4.9874386122198375,0
2024-12-16,2630.91,-51.37,-1.91,39.90615867852213,2675.3912,5.607463819401097,1
2024-12-17,2633.87,2.95,0.11,40.41347628956734,2678.6608,5.965476952371724,0
2024-12-18,2628.26,-5.6,-0.21,39.72891473057848,2680.8345999999997,6.481254957313348,0
2024-12-19,2596.82,-31.43,-1.19,36.04402927774244,2683.0357999999997,7.322715829149318,0
2024-12-22,2583.29,-13.53,-0.52,34.558529839795824,2685.4136,8.196959011844282,1
2024-12-23,2612.2,28.91,1.11,40.22715886021344,2687.4804000000004,8.573709108479937,1
2024-12-24,2626.31,14.11,0.54,42.830052300208855,2687.5354,8.820862727769791,1
2024-12-26,2630.71,4.19,0.15,43.65404914323023,2688.1998,8.946169780829834,0
2024-12-29,2609.58,-21.12,-0.8,40.625802725713136,2687.3197999999998,8.883103793178835,0
2024-12-31,2576.5,-33.08,-1.26,36.37193683076328,2685.0353999999998,9.08278280363526,1
2025-01-01,2581.6,5.1,0.19,37.459199885228514,2683.401,9.152525390079855,1
2025-01-02,2586.23,4.63,0.17,38.48685958336285,2681.7622,8.783442078785493,1
2025-01-05,2591.56,5.32,0.2,39.7149391266025,2679.6002000000003,7.828860765171745,1
2025-01-06,2640.68,49.12,1.89,49.68450370517812,2677.5562,6.83868071921412,1
2025-01-07,2646.84,6.16,0.23,50.78371789887538,2675.5857999999994,5.920750926105697,1
2025-01-08,2653.23,6.38,0.24,51.95624355118834,2674.6922000000004,5.626538770327811,0
2025-01-09,2635.09,-18.14,-0.68,48.42896433492025,2674.5956,5.388815673817121,0
2025-01-12,2609.67,-25.41,-0.96,43.92836753884878,2673.4728000000005,5.201370784786157,0
2025-01-13,2594.13,-15.54,-0.59,41.395688330475075,2672.4476,4.1731426231977276,1
2025-01-15,2595.96,1.83,0.07,41.82107664871539,2671.824,3.558030102249025,0
2025-01-16,2588.62,-7.33,-0.28,40.54970267213902,2671.2374,3.593508065456566,1
2025-01-19,2601.21,12.58,0.48,43.710659900978506,2670.3544,3.5170030435450355,1
2025-01-20,2607.99,6.78,0.26,45.394457784965496,2668.6732,3.4554360929922936,1
2025-01-21,2613.08,5.08,0.19,46.6838798911982,2667.3824,3.432900812558162,1
2025-01-22,2665.45,52.36,2.0,57.74069834175546,2667.1433999999995,3.7772699039568405,0
2025-01-23,2654.35,-11.1,-0.41,55.130986862774044,2666.7202,4.013359522204922,0
2025-01-26,2643.93,-10.41,-0.39,52.72201415013391,2664.8376000000003,4.109576296518064,0
2025-01-27,2633.27,-10.66,-0.4,50.30052354452207,2662.2988,4.120720351998554,1
2025-01-28,2657.77,24.5,0.93,55.373650393682944,2660.475,4.330162705016417,1
2025-02-02,2727.58,69.8,2.62,66.01781243607383,2660.33,5.380241593362938,1
2025-02-03,2730.0,2.41,0.08,66.31773135418803,2659.9544,6.129691706252094,0
2025-02-04,2715.91,-14.08,-0.51,62.84020498585665,2659.1974,6.446276265048734,0
2025-02-05,2711.45,-4.45,-0.16,61.736653989027815,2659.3734000000004,6.603809645447756,0
2025-02-06,2699.81,-11.64,-0.42,58.832784950338095,2659.1346000000003,6.822025294781965,0
2025-02-09,2688.31,-11.49,-0.42,56.02880538292531,2659.292,6.935235090258342,0
2025-02-10,2677.32,-10.98,-0.4,53.409084012901495,2659.4904000000006,6.9845665915723085,1
2025-02-11,2683.86,6.54,0.24,54.76454627304373,2659.5028,7.023302714667383,1
2025-02-12,2685.73,1.86,0.06,55.16618943306888,2658.8842,6.899606245846643,0
2025-02-13,2678.47,-7.26,-0.27,53.191567700922526,2657.3264,6.540168031859279,1
2025-02-16,2698.03,19.56,0.73,57.595492208699916,2656.3259999999996,6.192933144404118,1
2025-02-17,2727.91,29.87,1.1,63.27911599787556,2656.123,5.831237180307106,1
2025-02-18,2740.59,12.68,0.46,65.3986007762382,2655.7740000000003,5.6083272914112285,1
2025-02-20,2743.74,3.14,0.11,65.92477776928258,2655.1318,5.331032848891064,1
2025-02-23,2755.4,11.66,0.42,67.87233418601824,2655.2224,5.071283396123969,1
2025-02-24,2758.75,3.35,0.12,68.43060957952406,2655.6988,5.334655994463051,1
2025-02-25,2765.88,7.13,0.25,69.63982315917828,2657.2364000000002,5.475242698101863,1
2025-02-27,2815.04,49.15,1.77,76.36253801178228,2660.0141999999996,6.070904218900518,1
2025-03-02,2890.28,75.24,2.67,82.68284884811604,2664.4233999999997,7.6782162657213995,0
2025-03-03,2876.66,-13.62,-0.47,78.58648555803074,2667.6423999999997,8.627459997424888,0
2025-03-04,2846.3,-30.36,-1.05,70.233586673934,2670.9226,9.250399736868703,0
